10,0.012088817
1010,0.038037565
2010,0.010936836
3010,0.010260119
4010,0.008043556
5010,0.008780873
6010,0.010305141
7010,0.011540679
8010,0.01201871
9010,0.01200215
10010,0.014147451
11010,0.01547787
12010,0.015777578
13010,0.016755274
14010,0.018841191
15010,0.023455843
16010,0.023111355
17010,0.021280106
18010,0.019626373
19010,0.023069275
20010,0.025209177
21010,0.032419011
22010,0.06158243
23010,0.024298239
24010,0.029657322
25010,0.02994858
26010,0.029422983
27010,0.033621525
28010,0.030677349
29010,0.031995511
30010,0.028929018
31010,0.030496563
32010,0.028833797
33010,0.0308689
34010,0.034663547
35010,0.035944795
36010,0.0352853
37010,0.03356665
38010,0.033830135
39010,0.037446955
40010,0.037961125
41010,0.041156256
42010,0.037070239
43010,0.036574575
44010,0.043085722
45010,0.043443378
46010,0.049906293
47010,0.043326333
48010,0.042278151
49010,0.047618197
50010,0.04329331
51010,0.052984086
52010,0.047857508
53010,0.046863905
54010,0.04499865
55010,0.052136595
56010,0.051061762
57010,0.054471919
58010,0.055818747
59010,0.056098421
60010,0.056700329
61010,0.058937901
62010,0.05827776
63010,0.051913385
64010,0.057717883
65010,0.056693839
66010,0.06316681
67010,0.059512573
68010,0.064268605
69010,0.06796502
70010,0.06070612
71010,0.067956053
72010,0.062499104
73010,0.069713303
74010,0.067353443
75010,0.062619546
76010,0.069976922
77010,0.063720957
78010,0.067382825
79010,0.064390626
80010,0.072544489
81010,0.075221431
82010,0.076119924
83010,0.072155671
84010,0.074739691
85010,0.07343869
86010,0.075950969
87010,0.06934135
88010,0.074754192
89010,0.08096383
90010,0.068310228
91010,0.081128568
92010,0.082980534
93010,0.081034986
94010,0.085942745
95010,0.086776852
96010,0.087172033
97010,0.083511894
98010,0.089170798
99010,0.077103298
100010,0.087573756
101010,0.339879008
102010,0.100701765
103010,0.088019992
104010,0.088260909
105010,1.537502352
106010,0.091494468
107010,0.095459128
108010,0.089655187
109010,0.099192169
110010,0.097439572
111010,0.09377083
112010,0.09733459
113010,0.102216454
114010,0.107056239
115010,0.096382427
116010,0.098956334
117010,0.110817277
118010,0.7589729
119010,0.101745021
120010,0.100279474
121010,0.101558375
122010,0.106239005
123010,0.10764094
