10,0.026853844
1010,0.049609757
2010,0.049609757
3010,0.049609757
4010,0.049609757
5010,0.049609757
6010,0.049609757
7010,0.049609757
8010,0.049609757
9010,0.049609757
10010,0.049609757
11010,0.049609757
12010,0.049609757
13010,0.049609757
14010,0.049609757
15010,0.049609757
16010,0.049609757
17010,0.049609757
18010,0.049609757
19010,0.049609757
20010,0.049609757
21010,0.049609757
22010,0.049609757
23010,0.049609757
24010,0.049609757
25010,0.049609757
26010,0.049609757
27010,0.049609757
28010,0.049609757
29010,0.049609757
30010,0.049609757
31010,0.049609757
32010,0.049609757
33010,0.049609757
34010,0.049609757
35010,0.049609757
36010,0.049609757
37010,0.049609757
38010,0.053808729
39010,0.053808729
40010,0.053808729
41010,0.053808729
42010,0.053808729
43010,0.058217584
44010,0.058217584
45010,0.058921007
46010,0.058921007
47010,0.058921007
48010,0.064869426
49010,0.064869426
50010,0.064869426
51010,0.064869426
52010,0.064869426
53010,0.064869426
54010,0.064869426
55010,0.064869426
56010,0.064869426
57010,0.064869426
58010,0.064869426
59010,0.064869426
60010,0.064869426
61010,0.064869426
62010,0.064869426
63010,0.064869426
64010,0.064869426
65010,0.064869426
66010,0.064869426
67010,0.064869426
68010,0.089554637
69010,0.089554637
70010,0.089554637
71010,0.095389329
72010,0.095389329
73010,0.095389329
74010,0.095389329
75010,0.095389329
76010,0.095389329
77010,0.095389329
78010,0.095389329
79010,0.095389329
80010,0.095389329
81010,0.098433708
82010,0.098433708
83010,0.098433708
84010,0.098433708
85010,0.098433708
86010,0.098433708
87010,0.098433708
88010,0.098433708
89010,0.098433708
90010,0.104639564
91010,0.104639564
92010,0.104639564
93010,0.104639564
94010,0.104639564
95010,0.104639564
96010,0.104639564
97010,0.104639564
98010,0.104639564
99010,0.105296742
100010,0.105296742
101010,0.105296742
102010,0.127246959
103010,0.127246959
104010,0.127246959
105010,0.127246959
106010,0.127246959
107010,0.127246959
108010,0.131022042
109010,0.131022042
110010,0.131022042
111010,0.134269257
112010,0.134269257
113010,0.134269257
114010,0.134269257
115010,0.134269257
116010,0.134269257
117010,0.134269257
118010,0.134269257
119010,0.134269257
120010,0.134269257
121010,0.134269257
122010,0.134269257
123010,0.134269257
124010,0.134269257
125010,0.134269257
126010,0.134269257
127010,0.134269257
128010,0.134269257
129010,0.134269257
130010,0.135473601
131010,0.142632026
132010,0.142632026
133010,0.142632026
134010,0.142632026
135010,0.142632026
136010,0.142723513
137010,0.142723513
138010,0.142723513
139010,0.156849595
140010,0.156849595
141010,0.156849595
142010,0.156849595
143010,0.156849595
144010,0.156849595
145010,0.156849595
146010,0.156849595
147010,0.156849595
148010,0.156849595
149010,0.156849595
150010,0.156849595
151010,0.156849595
152010,0.156849595
153010,0.156849595
154010,0.156849595
155010,0.156849595
156010,0.156849595
157010,0.156849595
158010,0.160262811
159010,0.160262811
160010,0.160262811
161010,0.160262811
162010,0.160262811
163010,0.160262811
164010,0.163770624
165010,0.163770624
166010,0.163770624
167010,0.163770624
168010,0.163770624
169010,0.163770624
170010,0.167662502
171010,0.167662502
172010,0.167662502
173010,0.167662502
174010,0.167662502
175010,0.167662502
176010,0.167662502
177010,0.167662502
178010,0.167662502
179010,0.167662502
180010,0.167662502
181010,0.167662502
182010,0.172446074
183010,0.172446074
184010,0.172446074
185010,0.172446074
186010,0.172446074
187010,0.172446074
188010,0.175814907
189010,0.175814907
190010,0.177824412
191010,0.177824412
192010,0.177824412
193010,0.183318603
194010,0.183318603
195010,0.183318603
196010,0.183318603
197010,0.183318603
198010,0.183318603
199010,0.185921375
200010,0.194104969
201010,0.194104969
202010,0.194104969
203010,0.194104969
204010,0.20084701
205010,0.20084701
206010,0.20084701
207010,0.20084701
